title,type,number_of_episodes,genres,popularity,actress,SumOfTime,Dates,TMBDid,Release Date
Grease 2,film,,"['Comedy', 'Music', 'Romance']",,"['Maxwell Caulfield', 'Michelle Pfeiffer', 'Lorna Luft', 'Maureen Teefy', 'Alison Price', 'Pamela Adlon', 'Adrian Zmed', 'Peter Frechette', 'Christopher McDonald', 'Leif Green']",,,9037,1982-06-11
Becoming,film,,"['Science Fiction', 'Drama', 'Thriller', 'Horror']",,"['Toby Kebbell', 'Penelope Mitchell', 'Jason Patric', 'Jeff Daniel Phillips', 'Beth Broderick', 'Stephen Rider', 'Melissa Bolona', 'Lew Temple', 'John Newberg', 'Dan Southworth']",,,526052,2020-04-16
The Mummy,film,,"['Adventure', 'Action', 'Fantasy']",,"['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo', 'Patricia Velásquez', ""Kevin J. O'Connor"", 'Jonathan Hyde', 'Oded Fehr', 'Erick Avari', 'Stephen Dunham']",,,564,1999-04-16
Ocean's Eleven,film,,"['Thriller', 'Crime']",,"['George Clooney', 'Matt Damon', 'Andy García', 'Brad Pitt', 'Julia Roberts', 'Casey Affleck', 'Scott Caan', 'Elliott Gould', 'Eddie Jemison', 'Bernie Mac']",,,161,2001-12-07
The Mummy Returns,film,,"['Adventure', 'Action', 'Fantasy']",,"['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo', 'Oded Fehr', 'Patricia Velásquez', 'Freddie Boath', 'Alun Armstrong', 'Dwayne Johnson', 'Adewale Akinnuoye-Agbaje']",,,1734,2001-05-04
Furious 7,film,,"['Action', 'Thriller', 'Crime']",,"['Vin Diesel', 'Paul Walker', 'Dwayne Johnson', 'Michelle Rodriguez', 'Tyrese Gibson', 'Ludacris', 'Jordana Brewster', 'Djimon Hounsou', 'Tony Jaa', 'Ronda Rousey']",,,168259,2015-04-01
Rip Tide,film,,"['Family', 'Drama']",,"['Debby Ryan', 'Naomi Sequeira', 'Danielle Carter', 'Aaron Jeffery', 'Jeremy Lindsay Taylor', 'Marcus Graham', 'Andrew Creer']",,,457262,2017-10-03
All The Bright Places,film,,"['Romance', 'Drama']",,"['Elle Fanning', 'Justice Smith', 'Alexandra Shipp', ""Kelli O'Hara"", 'Lamar Johnson', 'Virginia Gardner', 'Felix Mallard', 'Sofia Hasmik', 'Keegan-Michael Key', 'Luke Wilson']",,,342470,2020-02-28
Isi & Ossi,film,,"['Romance', 'Comedy']",,"['Lisa Vicari', 'Dennis Mojen', 'Lisa Hagmeister', 'Ernst Stötzner', 'Christina Hecke', 'Hans-Jochen Wagner', 'Walid Al-Atiyat', 'Zoë Straub', 'Bettina Hoppe', 'Saladin Dellers']",,,658760,2020-02-14
To All the Boys I’ve Loved Before,film,,"['Comedy', 'Romance']",,"['Lana Condor', 'Noah Centineo', 'Janel Parrish', 'Anna Cathcart', 'Andrew Bachelor', 'Trezzo Mahoro', 'Emilija Baranac', 'Madeleine Arthur', 'Israel Broussard', 'John Corbett']",,,466282,2018-08-16
Rules Don't Apply,film,,"['Romance', 'Comedy', 'Drama']",,"['Warren Beatty', 'Lily Collins', 'Alden Ehrenreich', 'Matthew Broderick', 'Annette Bening', 'Alec Baldwin', 'Haley Bennett', 'Candice Bergen', 'Dabney Coleman', 'Ed Harris']",,,291328,2016-11-23
Miss Americana,film,,"['Documentary', 'Music']",,"['Taylor Swift', 'Joe Alwyn', 'Todrick Hall', 'Brendon Urie', 'Jack Antonoff', 'Bobby Berk', 'Jonathan van Ness', 'Karamo Brown', 'Antoni Porowski', 'Max Martin']",,,653567,2020-01-31
Phantom Thread,film,,"['Drama', 'Romance']",,"['Daniel Day-Lewis', 'Vicky Krieps', 'Lesley Manville', 'Camilla Rutherford', 'Gina McKee', 'Brian Gleeson', 'Harriet Sansom Harris', 'Lujza Richter', 'Julia Davis', 'Julie Vollono']",,,400617,2017-12-25
The Edge of Seventeen,film,,"['Comedy', 'Drama']",,"['Hailee Steinfeld', 'Haley Lu Richardson', 'Blake Jenner', 'Woody Harrelson', 'Kyra Sedgwick', 'Hayden Szeto', 'Alexander Calvert', 'Eric Keenleyside', 'Nesta Cooper', 'Meredith Monroe']",,,376660,2016-11-18
Dirty Dancing,film,,"['Drama', 'Music', 'Romance']",,"['Jennifer Grey', 'Patrick Swayze', 'Jerry Orbach', 'Cynthia Rhodes', 'Jack Weston', 'Jane Brucker', 'Kelly Bishop', 'Lonny Price', 'Max Cantor', 'Charles ""Honi"" Coles']",,,88,1987-08-21
The Big Short,film,,"['Comedy', 'Drama']",,"['Christian Bale', 'Steve Carell', 'Ryan Gosling', 'Brad Pitt', 'Melissa Leo', 'Hamish Linklater', 'John Magaro', 'Rafe Spall', 'Jeremy Strong', 'Finn Wittrock']",,,318846,2015-12-11
The Social Network,film,,['Drama'],,"['Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake', 'Armie Hammer', 'Max Minghella', 'Rooney Mara', 'Brenda Song', 'Rashida Jones', 'John Getz', 'David Selby']",,,37799,2010-10-01
Sex and the City 2,film,,"['Comedy', 'Drama', 'Romance']",,"['Sarah Jessica Parker', 'Kim Cattrall', 'Kristin Davis', 'Cynthia Nixon', 'Chris Noth', 'David Eigenberg', 'Evan Handler', 'Liza Minnelli', 'Willie Garson', 'Mario Cantone']",,,37786,2010-05-26
Fifty Shades Freed,film,,"['Drama', 'Romance']",,"['Dakota Johnson', 'Jamie Dornan', 'Eric Johnson', 'Luke Grimes', 'Rita Ora', 'Eloise Mumford', 'Victor Rasuk', 'Marcia Gay Harden', 'Andrew Airlie', 'Max Martini']",,,337167,2018-01-17
My Perfect Romance,film,,"['Romance', 'TV Movie']",,"['Kimberly-Sue Murray', 'Christopher Russell', 'Jodie Sweetin', 'Lauren Holly', 'Morgan Fairchild', 'Josh Dean', 'Andy Yu', 'Zarrin Darnell-Martin', 'Celine Tsai', 'Fodé Bangoura']",,,503403,2018-02-14
A Christmas Prince,film,,"['Romance', 'TV Movie']",,"['Rose McIver', 'Ben Lamb', 'Alice Krige', 'Honor Kneafsey', 'Theo Devaney', 'Sarah Douglas', 'Emma Louise Saunders', 'Tom Knight', 'Daniel Fathers', 'Richard Ashton']",,,483104,2017-11-17
The Princess Switch,film,,"['Romance', 'Comedy']",,"['Vanessa Hudgens', 'Sam Palladio', 'Nick Sagar', 'Alexa Adeosun', 'Suanne Braun', 'Mark Fleischmann', 'Sara Stewart', 'Pavel Douglas', 'Amy Griffiths', 'Robin Soans']",,,556803,2018-11-16
Christmas Wedding Planner,film,,"['Romance', 'Family', 'TV Movie']",,"['Jocelyn Hudon', 'Stephen Huszar', 'Kelly Rutherford', 'Joey Fatone', 'Eric Hicks', 'Rebecca Dalton', 'Melinda Shankar', 'Gabrielle Graham', 'Samantha Helt', 'Celeste Desjardins']",,,488113,2020-04-28
Christmas With A View,film,,"['Romance', 'Family', 'TV Movie']",,"['Kaitlyn Leeb', 'Scott Cavalheiro', 'Joseph Cannata', 'Vivica A. Fox', 'Patrick Duffy', 'Nicole Stamp', 'Genevieve Kang', 'Mark Ghanimé', 'Jess Walton', 'Brigitte Kingsley']",,,550385,2018-11-01
The Holiday Calendar,film,,"['Romance', 'Comedy', 'Family']",,"['Kat Graham', 'Quincy Brown', 'Ethan Peck', 'Ron Cephas Jones', 'Genelle Williams', 'Laura de Carteret', 'Kevin Hanchard', 'Ali Hassan', 'Rodrigo Fernandez-Stoll', 'Romaine Waite']",,,555850,2018-11-02
The Knight Before Christmas,film,,"['Comedy', 'Romance']",,"['Vanessa Hudgens', 'Josh Whitehouse', 'Emmanuelle Chriqui', 'Harry Jarvis', 'Ella Kenion', 'Isabelle Franca', 'Mimi Gianopulos', 'Jean-Michel Le Gal', 'Arnold Pinnock', 'Scott Ryan Yamamura']",,,611207,2019-11-21
Holiday in the Wild,film,,"['Romance', 'Comedy']",,"['Rob Lowe', 'Kristin Davis', 'Fezile Mpela', 'John Owen Lowe', 'Colin Moss', 'Hayley Owen', 'Faniswa Yisa', 'Thandi Puren', 'Renate Stuurman', 'Lynita Crofford']",,,531438,2019-11-06
Tall Girl,film,,"['Comedy', 'Drama', 'Romance']",,"['Ava Michelle', 'Sabrina Carpenter', 'Steve Zahn', 'Griffin Gluck', 'Clara Wilsey', 'Paris Berelc', 'Angela Kinsey', 'Bria Condon', 'Luke Eisner', 'Anjelika Washington']",,,625450,2019-09-13
Falling Inn Love,film,,"['Romance', 'Comedy']",,"['Christina Milian', 'Adam Demos', 'Jeffrey Bowyer-Chapman', 'Anna Jullienne', 'Claire Chitham', 'Blair Strang', 'Jonathan Martin', 'William Walker', 'Daniel Watterson', 'Simone Walker']",,,623195,2019-08-29
Secret Obsession,film,,"['Drama', 'Thriller']",,"['Brenda Song', 'Mike Vogel', 'Dennis Haysbert', 'Ashley Scott', 'Paul Sloan', 'Daniel Booko', 'Scott Peat', 'Blair Hickey', 'Michael Patrick McGill', 'Casey Leach']",,,612152,2019-07-18
Sixteen Candles,film,,"['Comedy', 'Romance']",,"['Molly Ringwald', 'Justin Henry', 'Michael Schoeffling', 'Haviland Morris', 'Gedde Watanabe', 'Anthony Michael Hall', 'Paul Dooley', 'Carlin Glynn', 'Blanche Baker', 'Edward Andrews']",,,15144,1984-05-04
The Notebook,film,,"['Romance', 'Drama']",,"['Rachel McAdams', 'Ryan Gosling', 'Gena Rowlands', 'James Garner', 'Sam Shepard', 'Joan Allen', 'James Marsden', 'David Thornton', 'Kevin Connolly', 'Starletta DuPois']",,,11036,2004-06-25
He's Just Not That Into You,film,,"['Comedy', 'Romance', 'Drama']",,"['Ginnifer Goodwin', 'Justin Long', 'Bradley Cooper', 'Scarlett Johansson', 'Jennifer Connelly', 'Jennifer Aniston', 'Ben Affleck', 'Drew Barrymore', 'Kevin Connolly', 'Kris Kristofferson']",,,10184,2009-02-06
Friends with Benefits,film,,"['Romance', 'Comedy']",,"['Justin Timberlake', 'Mila Kunis', 'Jenna Elfman', 'Patricia Clarkson', 'Woody Harrelson', 'Richard Jenkins', 'Bryan Greenberg', 'Andy Samberg', 'Nolan Gould', 'Shaun White']",,,50544,2011-07-21
Easy A,film,,['Comedy'],,"['Emma Stone', 'Penn Badgley', 'Amanda Bynes', 'Dan Byrd', 'Thomas Haden Church', 'Patricia Clarkson', 'Cam Gigandet', 'Lisa Kudrow', 'Malcolm McDowell', 'Aly Michalka']",,,37735,2010-09-16
No Reservations,film,,"['Comedy', 'Romance', 'Drama']",,"['Catherine Zeta-Jones', 'Aaron Eckhart', 'Abigail Breslin', 'Patricia Clarkson', 'Jenny Wade', 'Bob Balaban', ""Brían F. O'Byrne"", 'Lily Rabe', 'Eric Silver', 'Arija Bareikis']",,,3638,2007-06-15
Love Actually,film,,"['Comedy', 'Romance', 'Drama']",,"['Alan Rickman', 'Bill Nighy', 'Colin Firth', 'Emma Thompson', 'Hugh Grant', 'Laura Linney', 'Liam Neeson', 'Martine McCutcheon', 'Andrew Lincoln', 'Chiwetel Ejiofor']",,,508,2003-09-07
Over the Hedge,film,,"['Family', 'Comedy', 'Animation']",,"['Bruce Willis', 'Garry Shandling', 'Steve Carell', 'Wanda Sykes', 'William Shatner', 'Nick Nolte', 'Thomas Haden Church', 'Allison Janney', 'Eugene Levy', ""Catherine O'Hara""]",,,7518,2006-05-17
See You Yesterday,film,,"['Science Fiction', 'Drama', 'Adventure', 'Crime', 'Action']",,"['Eden Duncan-Smith', 'Dante Crichlow', 'Astro', 'Marsha Stephanie Blake', 'Johnathan Nieves', 'Michael J. Fox', 'Myra Lucretia Taylor', 'Wavyy Jonez', 'Rayshawn Richardson', 'Khail Bryant']",,,582607,2019-05-03
Good Sam,film,,"['Romance', 'Drama', 'Comedy']",,"['Tiya Sircar', 'Chad Connell', 'Marco Grazzini', 'Jesse Camacho', 'Mark Camacho', 'Elana Dunkelman', 'Kelly Hope Taylor', 'Kenny Wong', 'Daniela Sandiford', 'Christina Tannous']",,,602609,2019-05-16
The Da Vinci Code,film,,"['Thriller', 'Mystery']",,"['Tom Hanks', 'Audrey Tautou', 'Ian McKellen', 'Jean Reno', 'Paul Bettany', 'Alfred Molina', 'Jürgen Prochnow', 'Jean-Yves Berteloot', 'Etienne Chicot', 'Jean-Pierre Marielle']",,,591,2006-05-17
The Last Summer,film,,"['Romance', 'Comedy']",,"['K.J. Apa', 'Maia Mitchell', 'Jacob Latimore', 'Halston Sage', 'Tyler Posey', 'Mario Revolori', 'Sosie Bacon', 'Gage Golightly', 'Greer Grammer', 'Nicole Forester']",,,502292,2019-05-03
Seven Pounds,film,,['Drama'],,"['Will Smith', 'Rosario Dawson', 'Woody Harrelson', 'Michael Ealy', 'Barry Pepper', 'Elpidia Carrillo', 'Robinne Lee', 'Bill Smitrovich', 'Joe Nuñez', 'Sarah Jane Morris']",,,11321,2008-12-18
The Little Mermaid,film,,"['Adventure', 'Family', 'Fantasy', 'Romance']",,"['Halle Bailey', 'Jonah Hauer-King', 'Daveed Diggs', 'Awkwafina', 'Jacob Tremblay', 'Noma Dumezweni', 'Javier Bardem', 'Melissa McCarthy', 'Art Malik', 'Jessica Alexander']",,,447277,2023-05-18
Icarus,film,,['Documentary'],,"['Bryan Fogel', 'Dave Zabriskie', 'Don Catlin', 'Grigory Rodchenkov', 'Scott Brandt', 'Ben Stone', 'Richard Pound', 'Richard McLaren', 'Nikita Kamaev', 'Thomas Bach']",,,432976,2017-06-03
Isn't It Romantic,film,,"['Comedy', 'Fantasy', 'Romance']",,"['Rebel Wilson', 'Liam Hemsworth', 'Adam DeVine', 'Priyanka Chopra Jonas', 'Betty Gilpin', 'Brandon Scott Jones', 'Tom Ellis', 'Jennifer Saunders', 'Jay Oakerson', 'Michelle Buteau']",,,449563,2019-02-13
Battle,film,,"['Drama', 'Romance', 'Music']",,"['Lisa Teige', 'Fabian Svegaard Tapia', 'Vebjørn Enger', 'Charlott Madeleine Utzig', 'Achmed Akkabi', 'Karen-Lise Mynster', 'Stig R. Amdam', 'Sofie Albertine Foss', 'Morad Aziman', 'Marius Vold']",,,513574,2018-09-28
Elf,film,,"['Comedy', 'Family', 'Fantasy']",,"['Will Ferrell', 'James Caan', 'Bob Newhart', 'Ed Asner', 'Mary Steenburgen', 'Zooey Deschanel', 'Daniel Tay', 'Faizon Love', 'Peter Dinklage', 'Amy Sedaris']",,,10719,2003-10-09
1 Night,film,,"['Drama', 'Romance']",,"['Kyle Allen', 'Isabelle Fuhrman', 'Justin Chatwin', 'Anna Camp', 'Kelli Berglund', 'Roshon Fegan', 'Evan Hofer', 'Alexander Roberts']",,,416691,2016-10-14
Amar,film,,"['Comedy', 'Drama', 'Romance']",,"['Luis Ernesto Franco', 'Diana García', 'Tony Dalton', 'María Aura', 'Martín Altomaro', 'Pedro Damián', 'Katharine Towne', 'Bruno Bichir', 'Alejandra Barros', 'Eduardo Manzano']",,,44122,2009-02-27
XOXO,film,,"['Music', 'Drama']",,"['Sarah Hyland', 'Hayley Kiyoko', ""Chris D'Elia"", 'Graham Phillips', 'LaMonica Garrett', 'Ryan Hansen', 'Ione Skye', 'Ian Anthony Dale', 'Brianne Howey', 'Medalion Rahimi']",,,352492,2016-08-26
Sierra Burgess Is a Loser,film,,"['Comedy', 'Drama', 'Romance']",,"['Shannon Purser', 'Kristine Frøseth', 'Noah Centineo', 'RJ Cyler', 'Chrissy Metz', 'Alice Lee', 'Will Peltz', 'Mario Revolori', 'Joey Morgan', 'JT Neal']",,,462919,2018-09-07
Clueless,film,,"['Comedy', 'Romance']",,"['Alicia Silverstone', 'Stacey Dash', 'Brittany Murphy', 'Paul Rudd', 'Donald Faison', 'Elisa Donovan', 'Breckin Meyer', 'Jeremy Sisto', 'Dan Hedaya', 'Aida Linares']",,,9603,1995-10-20
Dude,film,,['Comedy'],,"['Lucy Hale', 'Kathryn Prescott', 'Alexandra Shipp', 'Awkwafina', 'Alex Wolff', 'Jerry MacKinnon', 'Michaela Watkins', 'Austin Abrams', 'Austin Butler', 'Brooke Smith']",,,399131,2018-04-20
SPF-18,film,,"['Romance', 'Drama']",,"['Carson Meyer', 'Noah Centineo', 'Bianca A. Santos', 'Jackson White', 'Molly Ringwald', 'Rosanna Arquette', 'Sean Russel Herman', 'Goldie Hawn', 'Keanu Reeves', 'Pamela Anderson']",,,472838,2017-09-29
Chalk It Up,film,,['Comedy'],,"['Maddy Curley', 'John DeLuca', 'Nikki SooHoo', 'Drew Seeley', 'Julie Warner', 'Thomas Fowler', 'Nicholas Gonzalez', 'Tarah Paige', 'Rachele Brooke Smith', 'Krista Jasper']",,,385372,2016-09-13
Dance-Off,film,,[],,"['Valentin Gerez', 'Nicolas Keller Sarmiento', 'Santiago Cortés', 'Gabriela Carina Polli']",,,1101443,2023-04-01
#realityhigh,film,,['Comedy'],,"['Nesta Cooper', 'Keith Powers', 'Alicia Sanz', 'Jake Borelli', 'Anne Winters', 'Patrick Davis Alarcón', 'Michael Provost', 'Ryan Malaty', 'Kate Walsh', 'John Michael Higgins']",,,455656,2017-07-17
How It Ends,film,,"['Science Fiction', 'Thriller', 'Mystery', 'Action', 'Adventure']",,"['Theo James', 'Forest Whitaker', 'Kat Graham', 'Kerry Bishé', 'Grace Dove', ""Mark O'Brien"", 'Nicole Ari Parker', 'Nancy Sorel', 'Anett Rumanoczky', 'Cheryl Gensiorek']",,,475210,2018-07-13
Baywatch,film,,"['Comedy', 'Action', 'Crime']",,"['Dwayne Johnson', 'Zac Efron', 'Priyanka Chopra Jonas', 'Alexandra Daddario', 'Jon Bass', 'Hannibal Buress', 'Kelly Rohrbach', 'Ilfenesh Hadera', 'Yahya Abdul-Mateen II', 'Oscar Nunez']",,,339846,2017-05-25
Central Intelligence,film,,"['Action', 'Comedy', 'Crime', 'Mystery']",,"['Kevin Hart', 'Dwayne Johnson', 'Amy Ryan', 'Aaron Paul', 'Danielle Nicolet', 'Ryan Hansen', 'Timothy John Smith', 'Megan Park', 'Thomas Kretschmann', 'Jason Bateman']",,,302699,2016-06-15
Catch Me If You Can,film,,"['Drama', 'Crime']",,"['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken', 'Martin Sheen', 'Nathalie Baye', 'Amy Adams', 'James Brolin', 'Jennifer Garner', 'Chris Ellis', 'Brian Howe']",,,640,2002-12-16
She's All That,film,,"['Comedy', 'Romance']",,"['Freddie Prinze Jr.', 'Rachael Leigh Cook', 'Paul Walker', ""Jodi Lyn O'Keefe"", 'Kevin Pollak', 'Anna Paquin', 'Kieran Culkin', 'Elden Henson', 'Matthew Lillard', 'Usher']",,,10314,1999-01-29
Date with Love,film,,"['Comedy', 'TV Movie', 'Romance']",,"['Shenae Grimes-Beech', 'Andrew W. Walker', 'Bailee Madison', 'Quinn Lord', 'Andrea Brooks', 'Caroline Cave', 'Raugi Yu', 'Milli Wilkinson', 'Larissa Albuquerque', 'Michelle Creber']",,,393656,2016-05-21
How to Lose a Guy in 10 Days,film,,"['Comedy', 'Romance']",,"['Kate Hudson', 'Matthew McConaughey', 'Kathryn Hahn', 'Annie Parisse', 'Adam Goldberg', 'Thomas Lennon', 'Michael Michele', 'Shalom Harlow', 'Robert Klein', 'Bebe Neuwirth']",,,9919,2003-02-07
Step Sisters,film,,['Comedy'],,"['Eden Sher', 'Alessandra Torresani', 'Megalyn Echikunwoke', 'Gage Golightly', 'Matt McGorry', 'Naturi Naughton', 'Lyndon Smith', 'Shay Davila', 'Robert Curtis Brown', 'Hannah Jelinovic']",,,431072,2018-01-19
Set It Up,film,,"['Romance', 'Comedy']",,"['Zoey Deutch', 'Glen Powell', 'Lucy Liu', 'Taye Diggs', 'Meredith Hagner', 'Pete Davidson', 'Jon Rudnitsky', 'Joan Smalls', 'Tituss Burgess', 'Noah Robbins']",,,384677,2018-06-15
Save the Last Dance,film,,"['Drama', 'Family', 'Romance', 'Music']",,"['Julia Stiles', 'Sean Patrick Thomas', 'Kerry Washington', 'Fredro Starr', 'Terry Kinney', 'Bianca Lawson', 'Vince Green', 'Garland Whitt', 'Elisabeth Oas', 'Artel Great']",,,9816,2001-01-12
Footloose,film,,"['Drama', 'Music', 'Romance']",,"['Dennis Quaid', 'Kenny Wormald', 'Julianne Hough', 'Andie MacDowell', 'Miles Teller', 'Ray McKinnon', 'Patrick John Flueger', 'Kim Dickens', 'Ziah Colon', ""Ser'Darius Blain""]",,,68817,2011-10-06
Be Somebody,film,,"['Drama', 'Comedy', 'Romance']",,"['Matthew Espinosa', 'Sarah Jeffery', 'Allison Paige', 'Caitlin Keats', 'LaMonica Garrett', 'Mahaley Patel', 'Liana Ramirez', 'Trista Nabors', 'Mason McCulley']",,,397517,2016-06-10
Alex Strangelove,film,,"['Comedy', 'Drama']",,"['Daniel Doheny', 'Madeline Weinstein', 'Antonio Marziale', 'Daniel Zolghadri', 'Nik Dodani', 'Fred Hechinger', 'Dante Costabile', 'Annie Q.', 'Kathryn Erbe', 'Joanna Adler']",,,511785,2018-04-16
No Strings Attached,film,,"['Comedy', 'Romance']",,"['Natalie Portman', 'Ashton Kutcher', 'Kevin Kline', 'Cary Elwes', 'Greta Gerwig', 'Lake Bell', 'Olivia Thirlby', 'Ludacris', 'Jake Johnson', 'Mindy Kaling']",,,41630,2011-01-21
Into the Woods,film,,"['Fantasy', 'Comedy']",,"['James Corden', 'Emily Blunt', 'Meryl Streep', 'Anna Kendrick', 'Daniel Huttlestone', 'Lilla Crawford', 'Mackenzie Mauzy', 'Tracey Ullman', 'Chris Pine', 'Billy Magnussen']",,,224141,2014-12-24
Chernobyl Diaries,film,,"['Horror', 'Thriller']",,"['Jesse McCartney', 'Devin Kelley', 'Jonathan Sadowski', 'Olivia Taylor Dudley', 'Ingrid Bolsø Berdal', 'Nathan Phillips', 'Alex Feldman', 'Milutin Milošević', 'Kristof Konrad', 'Pasha D. Lychnikoff']",,,93856,2012-05-24
Nerve,film,,"['Mystery', 'Adventure', 'Crime']",,"['Emma Roberts', 'Dave Franco', 'Emily Meade', 'Miles Heizer', 'Juliette Lewis', 'Kimiko Glenn', 'Machine Gun Kelly', 'Marc John Jefferies', 'Samira Wiley', 'Brian Marc']",,,328387,2016-06-27
The Host,film,,"['Action', 'Adventure', 'Science Fiction']",,"['Saoirse Ronan', 'Diane Kruger', 'Max Irons', 'Jake Abel', 'William Hurt', 'Frances Fisher', 'Chandler Canterbury', 'Boyd Holbrook', 'Stephen Rider', 'Alex Russell']",,,72710,2013-03-22
Ouija,film,,['Horror'],,"['Olivia Cooke', 'Ana Coto', 'Matthew Settle', 'Shelley Hennig', 'Daren Kagasoff', 'Bianca A. Santos', 'Douglas Smith', 'Robyn Lively', 'Sierra Huermann', 'Lin Shaye']",,,242512,2014-10-24
The Space Between Us,film,,"['Romance', 'Adventure', 'Science Fiction', 'Drama']",,"['Asa Butterfield', 'Britt Robertson', 'Carla Gugino', 'Gary Oldman', 'Janet Montgomery', 'David House', 'Sarah Minnich', 'John-Paul Howard', 'BD Wong', 'Mia Stallard']",,,365942,2017-01-26
The Last Airbender,film,,"['Action', 'Adventure', 'Fantasy']",,"['Noah Ringer', 'Dev Patel', 'Nicola Peltz Beckham', 'Summer Bishil', 'Jackson Rathbone', 'Shaun Toub', 'Aasif Mandvi', 'Cliff Curtis', 'Seychelle Gabriel', 'Katharine Houghton']",,,10196,2010-06-30
The Choice,film,,"['Drama', 'Romance']",,"['Benjamin Walker', 'Teresa Palmer', 'Maggie Grace', 'Alexandra Daddario', 'Tom Welling', 'Tom Wilkinson', 'Jesse C. Boyd', 'Brad James', 'Noree Victoria', 'Anna Enger Ritch']",,,330483,2016-02-04
The Last Song,film,,"['Drama', 'Family', 'Romance']",,"['Miley Cyrus', 'Greg Kinnear', 'Bobby Coleman', 'Liam Hemsworth', 'Hallock Beals', 'Kelly Preston', 'Nick Lashaway', 'Carly Chaikin', 'Kate Vernon', 'Melissa Ordway']",,,35690,2010-03-31
Spy Kids,film,,"['Action', 'Comedy', 'Family', 'Adventure']",,"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas', 'Carla Gugino', 'Alan Cumming', 'Tony Shalhoub', 'Teri Hatcher', 'Robert Patrick', 'Dick Clark', 'George Clooney']",,,10054,2001-03-18
Freaky Friday,film,,"['Comedy', 'Family', 'Fantasy']",,"['Lindsay Lohan', 'Jamie Lee Curtis', 'Harold Gould', 'Chad Michael Murray', 'Mark Harmon', 'Stephen Tobolowsky', 'Christina Vidal', 'Ryan Malgarini', 'Haley Hudson', 'Rosalind Chao']",,,10330,2003-08-05
Zapped,film,,"['TV Movie', 'Comedy', 'Family']",,"['Zendaya', 'Chanelle Peloso', 'Spencer Boldman', 'Emilia McCarthy', 'Adam DiMarco', 'William Ainscough', 'Aleks Paunovic', 'Lucia Walters', 'Jedidiah Goodacre', 'Louriza Tronco']",,,278774,2014-06-27
Radio Rebel,film,,"['Comedy', 'Drama', 'Family', 'TV Movie']",,"['Debby Ryan', 'Sarena Parmar', 'Adam DiMarco', 'Atticus Mitchell', 'Merritt Patterson', 'Allie Bertram', 'Iain Belcher', 'Rowen Kahn', 'Nancy Robertson', 'Martin Cummins']",,,89185,2012-06-09
Pretty Woman,film,,"['Comedy', 'Romance']",,"['Richard Gere', 'Julia Roberts', 'Ralph Bellamy', 'Jason Alexander', 'Laura San Giacomo', 'Alex Hyde-White', 'Amy Yasbeck', 'Elinor Donahue', 'Hector Elizondo', 'Judith Baldwin']",,,114,1990-03-23
Shrek 2,film,,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure']",,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Julie Andrews', 'Antonio Banderas', 'John Cleese', 'Rupert Everett', 'Jennifer Saunders', 'Aron Warner', 'Kelly Asbury']",,,809,2004-05-19
Shrek,film,,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'John Lithgow', 'Vincent Cassel', 'Peter Dennis', 'Clive Pearse', 'Jim Cummings', 'Bobby Block', 'Chris Miller']",,,808,2001-05-18
Maleficent,film,,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",,"['Angelina Jolie', 'Elle Fanning', 'Imelda Staunton', 'Sharlto Copley', 'Lesley Manville', 'Juno Temple', 'Sam Riley', 'Brenton Thwaites', 'Kenneth Cranham', 'Sarah Flind']",,,102651,2014-05-28
The Parent Trap,film,,"['Comedy', 'Family']",,"['Lindsay Lohan', 'Dennis Quaid', 'Natasha Richardson', 'Elaine Hendrix', 'Lisa Ann Walter', 'Simon Kunz', 'Ronnie Stevens', 'Michael Lohan Jr.', 'Kat Graham', 'Lisa Cloud']",,,9820,1998-07-28
Sister Act,film,,"['Music', 'Comedy']",,"['Whoopi Goldberg', 'Maggie Smith', 'Kathy Najimy', 'Wendy Makkena', 'Mary Wickes', 'Harvey Keitel', 'Bill Nunn', 'Robert Miranda', 'Richard Portnow', 'Ellen Albertini Dow']",,,2005,1992-05-28
Pitch Perfect 2,film,,"['Comedy', 'Music']",,"['Anna Kendrick', 'Brittany Snow', 'Rebel Wilson', 'Hailee Steinfeld', 'Skylar Astin', 'Ben Platt', 'Ester Dean', 'Hana Mae Lee', 'Alexis Knapp', 'Chrissie Fit']",,,254470,2015-05-07
The Incredibles,film,,"['Action', 'Adventure', 'Animation', 'Family']",,"['Craig T. Nelson', 'Holly Hunter', 'Sarah Vowell', 'Spencer Fox', 'Jason Lee', 'Samuel L. Jackson', 'Elizabeth Peña', 'Eli Fucile', 'Maeve Andrews', 'Brad Bird']",,,9806,2004-10-27
